threshold,GP_mean,GP_std,LR_mean,LR_std,RF_mean,RF_std,XGB_mean,XGB_std,LR_platt_mean,LR_platt_std,RF_platt_mean,RF_platt_std,APACHE-IV_mean,APACHE-IV_std
0.08386934673366835,0.10114529442521361,0.0032621466483656147,0.09497967357902783,0.0005969603032962527,0.09767498129382682,0.0007050991701794012,0.10504787341702108,0.0016181094204410127,0.10629171899535565,0.002591920580016127,0.10846351669636752,0.002744705778833343,0.09350485464059967,0.003942541952810189
0.08633165829145728,0.09934222168451552,0.0033801273883890866,0.0927477835238068,0.0006350038540991025,0.09567127645636517,0.0007936808149104507,0.1032871888029888,0.0016048237209035684,0.10492202795541833,0.002671297612611491,0.10706351885578022,0.0027258390521818217,0.09226860319830252,0.0038901156115235453
0.08879396984924623,0.09781168595313887,0.003488916861073325,0.09058603631538861,0.0006701043776970825,0.09369286995352638,0.00080433323848418,0.10177358061897014,0.0016203486504724797,0.1033051790033251,0.0025537602554734154,0.10559959731616667,0.0029193705333240287,0.09095562172178585,0.003960672508843235
0.09125628140703518,0.09592594364577979,0.003602009759789363,0.08838454002401559,0.0007193511971131857,0.09179723199813353,0.0008402983738841763,0.1002672175978356,0.001656181091608614,0.10202576231224153,0.0026659780478232014,0.10396571320535347,0.0031340760010107947,0.08956834856507136,0.003923085155147612
0.09371859296482411,0.09418721612157749,0.003797680377812619,0.08621461073207198,0.0007631425529013995,0.08983101765144345,0.0009103570065108968,0.09862505081571458,0.0015588771655851762,0.10063056802729659,0.002765812548332039,0.1025074479707712,0.003384948792901135,0.08841440004666909,0.003989087760768567
0.09618090452261306,0.09232115931272751,0.00381768610667726,0.08399298374528151,0.0007622644877931384,0.0879662636546343,0.000978204227375256,0.09716694115824472,0.0018132003726195494,0.09934380303786393,0.002919168436292748,0.10099957162615093,0.003610592984248899,0.08704605216121962,0.003986824335118698
0.09864321608040201,0.09083025100465453,0.003928514623878828,0.08178827834692325,0.0008497506552220498,0.0861461308872074,0.000982345124619504,0.09582429714962545,0.0018549025025656834,0.09786585902993329,0.002870783627281478,0.09934676494532543,0.003646982548073673,0.0855966674612784,0.00421353311606189
0.10110552763819096,0.08926931795817121,0.004620908440313178,0.07962332041121135,0.0009198829379491669,0.08425437166415514,0.0010715279318866866,0.09434460554147804,0.0019602343184589636,0.09651212527114693,0.003094319679646417,0.09796400472021963,0.0035777646582518976,0.08490208861912306,0.0042670921924406495
0.1035678391959799,0.08764075125824179,0.004589442596599535,0.07740805264209043,0.0009043243134839616,0.08252838970078033,0.001055173019033957,0.09271090148594109,0.0020474868568100216,0.09490935162120535,0.003296611493016973,0.09652158107789029,0.0034627818965655335,0.08320185178551026,0.004097702874101032
0.10603015075376884,0.08614023000253156,0.004568399473104806,0.07525682564352101,0.0009720809725715613,0.08077074082772752,0.0010366066444075053,0.09116497466209625,0.0021703355863606634,0.09368545689997107,0.0032457760338160868,0.09525738616277662,0.0034415396114517846,0.08204152340603336,0.004461016508337488
0.10849246231155779,0.08456307577882578,0.004778589113032995,0.07307854044460659,0.0010607088298641004,0.07895787051648501,0.001142615070633611,0.08976813702065357,0.002283955301403896,0.09240158261011963,0.0035121137390272316,0.09374509363760836,0.0037094508154396507,0.08068087532124492,0.0044368593868434865
0.11095477386934673,0.08328015860584644,0.004691707054176474,0.07088454592333222,0.00110115669470731,0.07721986304474397,0.0012053986742444037,0.08841649539412799,0.002103760156887385,0.09126084634672191,0.0035877131292920035,0.09259682783582152,0.0037821829223494514,0.07934259058030073,0.004312697772708443
0.11341708542713567,0.08179976408755237,0.004842672448699241,0.06874883731095142,0.0011051702229199075,0.07551508748290908,0.001273324302816193,0.08693353643602547,0.0021474343687492964,0.08992609614835485,0.0035839271428118407,0.09133987188153439,0.0039147892368754985,0.07782305090278702,0.004141010082458083
0.11587939698492462,0.08019289745857971,0.005040859564291573,0.0665447734789556,0.0011777696996011896,0.0737908537025007,0.0013025343475847496,0.08536356599332613,0.002091567659434815,0.08861421955737023,0.0035032039335361424,0.08995719289353875,0.0040787203950693905,0.0771099631806133,0.004172517577585163
0.11834170854271357,0.07867183998019976,0.005061785687286768,0.06432741074696245,0.001218136950557807,0.07210425276678559,0.0014146100278179911,0.08399261728238448,0.0021964914325354025,0.08744790388445617,0.0035136568523298655,0.08854853050763077,0.00405931500419761,0.07567422404578004,0.004158000080150796
0.12080402010050251,0.07736851100693871,0.005054841651061646,0.062174683921526565,0.0012998184210349867,0.07040854939960943,0.0015326147326333837,0.08266735209405848,0.0021987862563644994,0.08615557140461358,0.0035198921315488575,0.08709988039489956,0.004066071797116738,0.07517594036029665,0.004222183588286478
0.12326633165829146,0.07588445908382348,0.004819999008207615,0.06003927891892032,0.0013825595770247446,0.06886726561366802,0.0015479101260259518,0.08131903849752782,0.002161991345668507,0.08485137334401016,0.0034074432093941223,0.08603180803400977,0.004151543618789101,0.07417677546166278,0.004276422873281122
0.1257286432160804,0.07468624452701099,0.004899727134944863,0.05789747063218845,0.0014627677903425302,0.06720141249873166,0.0016898850939123132,0.079864500487957,0.002124923747783338,0.083826289947485,0.0036865729233100664,0.08498360546475472,0.004166183435145258,0.07268389593554288,0.004211952475847854
